example_id,model,mode,score,argmax_window,n_windows,n_tokens,latency_ms,device
dc5b03d1d8828349,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9555909037590027,0,1,39,8.882666006684303,mps
e0a2da649f37fb30,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.06632833927869797,0,1,144,17.611959017813206,mps
e0a2da649f37fb30,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.06632833927869797,0,1,144,17.39487494342029,mps
6b7f0e690f081052,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.8615235090255737,0,1,93,12.827957980334759,mps
6b7f0e690f081052,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.8615235090255737,0,1,93,12.794916052371264,mps
d96e0ac89a8eda2e,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9199352264404297,0,1,176,21.645166911184788,mps
d96e0ac89a8eda2e,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9199352264404297,0,1,176,21.39916701707989,mps
c2b3a8899404acf7,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9142044186592102,0,1,104,14.271457912400365,mps
c2b3a8899404acf7,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9142044186592102,0,1,104,14.039292000234127,mps
0ad6b1eeab7e44b5,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.36797672510147095,0,1,139,17.005292000249028,mps
0ad6b1eeab7e44b5,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.36797672510147095,0,1,139,16.9592919992283,mps
371916e489ae1349,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.6793937087059021,0,1,162,20.0325840851292,mps
371916e489ae1349,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.6793937087059021,0,1,162,19.616833073087037,mps
d87c2c84da49a905,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.13034571707248688,0,1,139,17.08841696381569,mps
d87c2c84da49a905,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.13034571707248688,0,1,139,16.808707965537906,mps
e5250727d0fa2f1d,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.25624436140060425,0,1,109,13.933458947576582,mps
e5250727d0fa2f1d,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.25624436140060425,0,1,109,13.734000036492944,mps
fe40c2d11c29a72f,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.3156759440898895,0,1,190,22.96425006352365,mps
fe40c2d11c29a72f,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.3156759440898895,0,1,190,22.80362497549504,mps
d7302ec55ad05cd8,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.18737412989139557,0,1,122,15.270415926352143,mps
d7302ec55ad05cd8,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.18737412989139557,0,1,122,14.966874965466559,mps
f8f20819dc95e33e,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.03486954793334007,0,1,83,12.278249952942133,mps
f8f20819dc95e33e,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.03486954793334007,0,1,83,12.406958034262061,mps
f46a52201e17320a,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.06375081092119217,0,1,122,15.406207996420562,mps
f46a52201e17320a,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.06375081092119217,0,1,122,14.839292038232088,mps
fbed74ad102a38f5,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9746502637863159,0,1,109,13.818125007674098,mps
fbed74ad102a38f5,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9746502637863159,0,1,109,13.66195804439485,mps
0c2efdd69ab652f7,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9810889959335327,0,1,104,13.968916959129274,mps
0c2efdd69ab652f7,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9810889959335327,0,1,104,14.013000065460801,mps
96c89640ccc036bc,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9935240745544434,0,1,114,15.128833008930087,mps
96c89640ccc036bc,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9935240745544434,0,1,114,14.873499982059002,mps
431d8b4429eb55e7,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9105691909790039,0,1,108,14.092541998252273,mps
431d8b4429eb55e7,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9105691909790039,0,1,108,13.820916996337473,mps
832c3af50e829bfd,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.2503701448440552,0,1,63,10.60787495225668,mps
832c3af50e829bfd,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.2503701448440552,0,1,63,10.485584032721817,mps
61e44d395bcc6dbe,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.014074236154556274,0,1,143,17.18870794866234,mps
61e44d395bcc6dbe,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.014074236154556274,0,1,143,16.76729100290686,mps
732c65833b9a40b7,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.01335810124874115,0,1,92,12.656333041377366,mps
732c65833b9a40b7,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.01335810124874115,0,1,92,12.52624997869134,mps
df38c94e32867ee8,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.05725782364606857,0,1,175,21.447167033329606,mps
df38c94e32867ee8,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.05725782364606857,0,1,175,21.436415961943567,mps
c5a0d7d935c3cb96,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.08406135439872742,0,1,103,14.233624911867082,mps
c5a0d7d935c3cb96,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.08406135439872742,0,1,103,13.974834000691772,mps
0fe29e9c465e459c,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.015650810673832893,0,1,138,16.827791929244995,mps
0fe29e9c465e459c,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.015650810673832893,0,1,138,17.382082995027304,mps
8810db68d424cebf,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.028886381536722183,0,1,161,19.948542001657188,mps
8810db68d424cebf,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.028886381536722183,0,1,161,19.70037503633648,mps
16ede134f575fb19,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.040849946439266205,0,1,138,16.66991598904133,mps
16ede134f575fb19,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.040849946439266205,0,1,138,16.915583051741123,mps
a2e2d0aa15dee421,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.00892129447311163,0,1,108,13.916124938987195,mps
a2e2d0aa15dee421,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.00892129447311163,0,1,108,13.64779204595834,mps
08558f9dd6f0e4e5,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.043557487428188324,0,1,189,22.665125085040927,mps
08558f9dd6f0e4e5,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.043557487428188324,0,1,189,22.589375032112002,mps
e902a4077fa6e4ed,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.02134438045322895,0,1,121,15.055167023092508,mps
e902a4077fa6e4ed,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.02134438045322895,0,1,121,14.858833979815245,mps
21956affcd31e6fc,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.0072150398045778275,0,1,82,12.379541993141174,mps
21956affcd31e6fc,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.0072150398045778275,0,1,82,12.123625027015805,mps
339976d3197d56cc,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.005285060033202171,0,1,121,14.800416072830558,mps
339976d3197d56cc,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.005285060033202171,0,1,121,14.775709016248584,mps
cfc121a4fda2e758,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.10749872773885727,0,1,105,14.512958936393261,mps
cfc121a4fda2e758,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.10749872773885727,0,1,105,14.099625055678189,mps
23141b5d133b93d3,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.8065766096115112,0,1,103,14.382083085365593,mps
23141b5d133b93d3,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.8065766096115112,0,1,103,13.895790907554328,mps
ef488a5f569df336,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.4738081395626068,0,1,110,13.951041968539357,mps
ef488a5f569df336,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.4738081395626068,0,1,110,14.621749985963106,mps
5523aba99469e5e1,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.10210154205560684,0,1,107,13.73058301396668,mps
5523aba99469e5e1,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.10210154205560684,0,1,107,13.554750010371208,mps
ea113e5ce0727e34,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.006925766821950674,0,1,62,10.432915994897485,mps
ea113e5ce0727e34,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.006925766821950674,0,1,62,10.135249933227897,mps
e9ad0cc5209f4999,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999573230743408,0,1,129,15.73304203338921,mps
e9ad0cc5209f4999,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999573230743408,0,1,129,16.26499998383224,mps
f373a212d63390d4,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999927282333374,0,1,78,12.00700004119426,mps
f373a212d63390d4,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999927282333374,0,1,78,11.677666916511953,mps
fcae80d177cc1394,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9997180104255676,0,1,161,19.91145801730454,mps
fcae80d177cc1394,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9997180104255676,0,1,161,19.66783299576491,mps
8866ddde88b695bd,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999250173568726,0,1,89,12.722208979539573,mps
8866ddde88b695bd,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999250173568726,0,1,89,12.608374934643507,mps
9ac9b08b6e9f55ba,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9996153116226196,0,1,124,15.126209007576108,mps
9ac9b08b6e9f55ba,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9996153116226196,0,1,124,15.091749955900013,mps
fcadc0b0939bb1a8,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.999956488609314,0,1,147,17.855499987490475,mps
fcadc0b0939bb1a8,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.999956488609314,0,1,147,17.720542033202946,mps
85a97858c24ea89f,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999297857284546,0,1,124,15.084333019331098,mps
85a97858c24ea89f,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999297857284546,0,1,124,14.972208999097347,mps
27c1035f42f4b004,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9998821020126343,0,1,94,14.166167005896568,mps
27c1035f42f4b004,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9998821020126343,0,1,94,13.435250031761825,mps
f8c766b7c7221ab7,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999717473983765,0,1,175,20.982040907256305,mps
f8c766b7c7221ab7,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999717473983765,0,1,175,20.886874990537763,mps
2b1bbbfce8c209c9,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999943971633911,0,1,107,13.74512491747737,mps
2b1bbbfce8c209c9,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999943971633911,0,1,107,13.66266596596688,mps
ae384b13e5c0d5f2,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999926090240479,0,1,68,11.418333044275641,mps
ae384b13e5c0d5f2,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999926090240479,0,1,68,10.98899997305125,mps
9de4e65045922952,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9982784986495972,0,1,107,14.664874994195998,mps
9de4e65045922952,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9982784986495972,0,1,107,14.297957997769117,mps
d474714eea031a02,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999916553497314,0,1,94,13.031458016484976,mps
d474714eea031a02,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999916553497314,0,1,94,13.1359159713611,mps
3b0aba301a08c56a,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999946355819702,0,1,89,12.676125043071806,mps
3b0aba301a08c56a,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999946355819702,0,1,89,12.769749970175326,mps
dc31881507fb9e74,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999954700469971,0,1,99,13.95320799201727,mps
dc31881507fb9e74,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999954700469971,0,1,99,13.464665971696377,mps
001d53248b7d82ba,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999927282333374,0,1,93,13.011249946430326,mps
001d53248b7d82ba,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999927282333374,0,1,93,12.78866606298834,mps
4c274b8d9f9d9fed,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999974966049194,0,1,48,9.583875071257353,mps
4c274b8d9f9d9fed,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999974966049194,0,1,48,9.563583065755665,mps
6dc72217b3b6ef45,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.03140901029109955,0,1,125,15.49304195214063,mps
6dc72217b3b6ef45,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.03140901029109955,0,1,125,15.907375025562942,mps
e9c8a72b0647d042,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.5422274470329285,0,1,74,11.345749953761697,mps
e9c8a72b0647d042,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.5422274470329285,0,1,74,11.454334016889334,mps
d066a7b5c86a4993,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.3073814809322357,0,1,157,18.338207970373333,mps
d066a7b5c86a4993,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.3073814809322357,0,1,157,18.39291607029736,mps
0687a572ec5bd4c7,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.3982973098754883,0,1,85,12.31424999423325,mps
0687a572ec5bd4c7,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.3982973098754883,0,1,85,12.604207964614034,mps
1bfde2f012dc590f,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.0727190151810646,0,1,120,14.965916983783245,mps
1bfde2f012dc590f,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.0727190151810646,0,1,120,14.88604093901813,mps
a654794c7ab29458,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.21821379661560059,0,1,143,17.132834065705538,mps
a654794c7ab29458,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.21821379661560059,0,1,143,16.774624935351312,mps
675c4ecc8c7f866c,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.23288749158382416,0,1,120,14.939499902538955,mps
675c4ecc8c7f866c,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.23288749158382416,0,1,120,14.83754103537649,mps
9b3a6faab90b1a4f,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.023557908833026886,0,1,90,12.66824989579618,mps
9b3a6faab90b1a4f,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.023557908833026886,0,1,90,12.46529200579971,mps
0b61f49a90dbfb9c,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.2856324315071106,0,1,171,20.888666971586645,mps
0b61f49a90dbfb9c,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.2856324315071106,0,1,171,20.615166053175926,mps
da150a2634b4cc04,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.031427547335624695,0,1,103,14.300000038929284,mps
da150a2634b4cc04,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.031427547335624695,0,1,103,14.178875018842518,mps
902e1c1ceddf443a,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.008121559396386147,0,1,64,10.67195797804743,mps
902e1c1ceddf443a,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.008121559396386147,0,1,64,10.495041962713003,mps
dceffcf453831f2c,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.0111159672960639,0,1,103,13.995417044498026,mps
dceffcf453831f2c,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.0111159672960639,0,1,103,14.218999887816608,mps
6d64ad1d988c4b2f,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.8477866649627686,0,1,90,12.990209041163325,mps
6d64ad1d988c4b2f,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.8477866649627686,0,1,90,12.637709034606814,mps
4346654eaf1ca377,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9761382341384888,0,1,85,12.284458964131773,mps
4346654eaf1ca377,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9761382341384888,0,1,85,12.86362495739013,mps
987eefe5ca844965,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9906420111656189,0,1,95,13.333791983313859,mps
987eefe5ca844965,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9906420111656189,0,1,95,12.917250045575202,mps
2227914f911f375a,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9197444915771484,0,1,89,12.681292020715773,mps
2227914f911f375a,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9197444915771484,0,1,89,12.405666988343,mps
95e696d4514fc4b3,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.032160453498363495,0,1,44,9.685416938737035,mps
95e696d4514fc4b3,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.032160453498363495,0,1,44,9.728000033646822,mps
fef8481571ef6420,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.999984622001648,0,1,139,17.23037497140467,mps
fef8481571ef6420,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.999984622001648,0,1,139,16.873874934390187,mps
17265b5a4ae41316,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999990463256836,0,1,88,12.557707959786057,mps
17265b5a4ae41316,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999990463256836,0,1,88,12.641041073948145,mps
ded51b7c45dbb7da,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999957084655762,0,1,171,20.576374954544008,mps
ded51b7c45dbb7da,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999957084655762,0,1,171,20.3295829705894,mps
a9c962c5535ec1ea,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999974966049194,0,1,99,13.731709099374712,mps
a9c962c5535ec1ea,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999974966049194,0,1,99,13.529499992728233,mps
67e047e346f087af,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999927282333374,0,1,134,16.457458026707172,mps
67e047e346f087af,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999927282333374,0,1,134,16.565582947805524,mps
bafdcae10aac3a30,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999794960021973,0,1,157,18.553499947302043,mps
bafdcae10aac3a30,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999794960021973,0,1,157,18.40837497729808,mps
ccbc3294e951c768,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999978542327881,0,1,134,16.412582946941257,mps
ccbc3294e951c768,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999978542327881,0,1,134,16.301624942570925,mps
e899091c9bef6114,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999991655349731,0,1,104,14.113459037616849,mps
e899091c9bef6114,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999991655349731,0,1,104,14.091416960582137,mps
1b8cf6ca90c44814,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999958276748657,0,1,185,22.328958031721413,mps
1b8cf6ca90c44814,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999958276748657,0,1,185,21.981584024615586,mps
944590843103f44b,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.999997615814209,0,1,117,15.05508297123015,mps
944590843103f44b,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.999997615814209,0,1,117,14.613415929488838,mps
78c69db4d0c456b0,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999988079071045,0,1,78,11.562375002540648,mps
78c69db4d0c456b0,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999988079071045,0,1,78,11.399875045754015,mps
a2badbdcc660714d,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.999985933303833,0,1,117,14.7782500134781,mps
a2badbdcc660714d,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.999985933303833,0,1,117,14.39562498126179,mps
e3a33bd0fba733a0,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999984502792358,0,1,102,13.957499992102385,mps
e3a33bd0fba733a0,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999984502792358,0,1,102,13.71933298651129,mps
67ad64c6da95e411,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999995231628418,0,1,99,13.500459026545286,mps
67ad64c6da95e411,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999995231628418,0,1,99,13.272249954752624,mps
5bfb8a00ad3bf2f7,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999990463256836,0,1,107,13.540209038183093,mps
5bfb8a00ad3bf2f7,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999990463256836,0,1,107,13.366583967581391,mps
d0c3d587c0d7ce66,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999991655349731,0,1,103,14.169416041113436,mps
d0c3d587c0d7ce66,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999991655349731,0,1,103,13.629958964884281,mps
d07d8d9af2bebfdc,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999996423721313,0,1,58,10.660333093255758,mps
d07d8d9af2bebfdc,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999996423721313,0,1,58,10.461124940775335,mps
fd52fc6fffe355cd,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999936819076538,0,1,138,17.189459060318768,mps
fd52fc6fffe355cd,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999936819076538,0,1,138,17.006083042360842,mps
870e0b8451601c34,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999994039535522,0,1,87,13.288583024404943,mps
870e0b8451601c34,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999994039535522,0,1,87,13.150707934983075,mps
3384ddb1495c9751,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999974966049194,0,1,170,20.761291962116957,mps
3384ddb1495c9751,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999974966049194,0,1,170,20.83141601178795,mps
47b346460808123a,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999986886978149,0,1,98,14.38433292787522,mps
47b346460808123a,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999986886978149,0,1,98,14.18945798650384,mps
36ff46d24961024f,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999964237213135,0,1,133,16.459082951769233,mps
36ff46d24961024f,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999964237213135,0,1,133,16.82729204185307,mps
efc4397d4332c719,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999948740005493,0,1,156,18.561791977845132,mps
efc4397d4332c719,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999948740005493,0,1,156,18.809666973538697,mps
d7cc2b4e01f21cba,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999986886978149,0,1,133,16.38791710138321,mps
d7cc2b4e01f21cba,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999986886978149,0,1,133,16.5577499428764,mps
e1b635923c97070a,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999994039535522,0,1,103,14.121499960310757,mps
e1b635923c97070a,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999994039535522,0,1,103,14.03637498151511,mps
1b68653f93ca8649,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999982118606567,0,1,184,22.264207946136594,mps
1b68653f93ca8649,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999982118606567,0,1,184,21.959709003567696,mps
420f87adb055b413,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999983310699463,0,1,116,14.916874933987856,mps
420f87adb055b413,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999983310699463,0,1,116,14.63187497574836,mps
d6eb68e39423a85b,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999991655349731,0,1,77,11.570875067263842,mps
d6eb68e39423a85b,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999991655349731,0,1,77,11.448208941146731,mps
5b182b7115c3e03a,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999947547912598,0,1,116,14.725834014825523,mps
5b182b7115c3e03a,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999947547912598,0,1,116,14.63941705878824,mps
9549fadede76839d,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999988079071045,0,1,101,13.86408309917897,mps
9549fadede76839d,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999988079071045,0,1,101,13.631584006361663,mps
e944a2dfeb942426,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999995231628418,0,1,98,13.936124974861741,mps
e944a2dfeb942426,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999995231628418,0,1,98,13.647874933667481,mps
e88115b74cd8e603,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999992847442627,0,1,106,14.23499989323318,mps
e88115b74cd8e603,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999992847442627,0,1,106,14.541000011377037,mps
ff395c83825d8371,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999994039535522,0,1,102,14.117499929852784,mps
ff395c83825d8371,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999994039535522,0,1,102,13.83487496059388,mps
89747e42f29ad71a,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999996423721313,0,1,57,10.147833032533526,mps
89747e42f29ad71a,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999996423721313,0,1,57,9.980874950997531,mps
05bff5b409d455a6,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999812841415405,0,1,137,16.713457996957004,mps
05bff5b409d455a6,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999812841415405,0,1,137,16.470582922920585,mps
f548353bb8b66192,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999991655349731,0,1,86,12.621250003576279,mps
f548353bb8b66192,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999991655349731,0,1,86,12.385374982841313,mps
6f83f1d476d1c362,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999816417694092,0,1,169,20.352624938823283,mps
6f83f1d476d1c362,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999816417694092,0,1,169,20.273084053769708,mps
c07c5e4303625788,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999983310699463,0,1,97,13.444958021864295,mps
c07c5e4303625788,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999983310699463,0,1,97,13.735834043473005,mps
8afe52eb231e8b7f,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999855756759644,0,1,132,16.512167057953775,mps
8afe52eb231e8b7f,protectai/deberta-v3-base-prompt-injection-v2,chunk,0.9999855756759644,0,1,132,16.057832981459796,mps
ca41d5c48c81970e,protectai/deberta-v3-base-prompt-injection-v2,truncate,0.9999936819076538,0,1,155,19.080833066254854,mps
